Ret1M,ROE,ROA,ROIC,Ret1M,Ret3M,EBIT2EV,logVal,Ret
0.89958159,2.436678742,1.67585784,4.462664623,0.89958159,0.912951167,0.33186729,13.65927542,0.046082949
0.880681818,-2.136224872,-1.124604585,-1.186862552,0.880681818,0.842391304,-0.010588911,11.94638532,0.251037344
0.994015957,-0.728918071,-0.572614552,-1.115281842,0.994015957,1.073223259,-0.003439383,11.8239597,-0.124620061
1.082486551,0.782823217,0.491926771,1.050749515,1.082486551,1.186762779,0.004160421,12.6011125,-0.12802582
1.153846154,4.211921039,2.90492675,3.910476844,1.153846154,0.943890928,0.013286133,13.5018951,0.184573003
1.027173913,-12.64319395,-4.039858127,-10.16222769,1.027173913,1.211538462,-0.018351395,11.85641434,0.244791667
1.05664488,5.067817071,2.484897136,23.96716029,1.05664488,0.904850746,0.028740898,12.11163536,0.317766497
1.491081382,2.393590331,1.982285873,2.837820329,1.491081382,1.750940926,0.010546142,14.65633955,-0.279038971
0.860124005,7.501275451,4.883636459,19.58079626,0.860124005,0.869457437,0.010792558,15.77992563,0.111111111
0.75,3.232081733,2.945311805,6.256590867,0.75,0.954470652,0.013216894,11.71013563,-0.084499161
0.808788518,4.89168356,4.513734326,20.54822967,0.808788518,1.144490755,0.006731119,12.55341496,-0.130054918
0.943161634,2.804616342,1.271150536,2.600126443,0.943161634,0.921075456,0.017334112,12.963897,0.159111933
0.949275362,1.382855141,1.03901393,1.861398118,0.949275362,0.8285895,0.003433302,10.77224536,0.136329588
0.860483242,1.566244964,0.757845275,1.181976518,0.860483242,1.234899329,0.014075687,12.56560862,-0.038983051
0.837486457,2.720644848,2.159303838,3.266784938,0.837486457,0.982210928,0.017708606,14.15348224,-0.027281279
0.98785872,1.69771312,0.721441147,1.964363156,0.98785872,1.03852402,0.009420343,12.20688593,0.081521739
0.909090909,-0.648525454,-0.348779345,-0.194989145,0.909090909,0.882352941,-0.006718457,13.08451324,0.079831933
0.957798165,-1.765373013,-0.425057155,-0.100811268,0.957798165,1.124394184,-0.000355379,13.44344655,-0.002612103
0.901408451,1.109746658,0.883455547,1.521884464,0.901408451,0.872727273,0.01638743,12.7310796,0.080808081
0.889734456,8.364164951,6.906497825,9.721871961,0.889734456,inf,-0.516176748,11.84164304,0.243272927
0.90459364,-1.075537805,-0.603082224,-0.315657467,0.90459364,0.812698413,-0.001833271,12.70634927,0.066666667
0.836985569,0.779908792,0.421939662,1.162732489,0.836985569,0.62614954,0.005269366,11.05286338,-0.032756489
0.885496183,0.417248063,0.292291619,0.600148273,0.885496183,0.799081515,0.004905511,14.17132003,0.04040404
1.598681412,5.42745421,2.772160707,4.467636183,1.598681412,2.229240807,0.009458378,15.29822086,-0.246293888
0.991793669,-0.294036253,-0.179703193,-0.318084692,0.991793669,1.230545455,-0.001252054,12.82870372,-0.027826087
0.962928349,9.245889219,7.266604549,8.805803919,0.962928349,1.097296519,0.03068493,15.69030048,0.117177914
0.879535559,-2.105549901,-0.638326005,-0.448502503,0.879535559,0.835862069,-0.004176928,11.7704719,0.197368421
0.919025675,4.102853655,2.226355848,5.881349403,0.919025675,0.79498861,0.02283343,13.27122365,-0.051480959
0.820510441,2.682864967,1.705196889,3.605246824,0.820510441,0.718196588,0.005393282,14.11785286,0.085516507
0.740692641,8.588026086,6.009013904,14.26733693,0.740692641,0.747161572,0.008852615,17.03655543,-0.049178786
1.203539823,1.212878421,0.637206735,1.158196669,1.203539823,1.335515548,0.008494952,12.79023209,-0.04784689
0.919736521,1.461099238,0.744655908,2.296114572,0.919736521,0.917498175,0.009785889,12.95501972,0.248691099
0.934949592,-1.278274304,-0.867525838,-1.807898573,0.934949592,0.775124378,-0.002736703,12.7294183,0.209746295
0.927905512,3.365541231,2.23419288,2.956656435,0.927905512,0.883880798,0.008419012,14.73346922,-0.187953556
0.906009245,0.992778004,0.261769408,3.549926169,0.906009245,0.70250896,0.041077512,13.46679295,-0.026890756
1.035076924,2.985035149,1.059732354,2.123614398,1.035076924,1.001190477,0.013402073,13.48906829,-0.048488306
0.8488228,-4.570040036,-1.021418316,-0.150823417,0.8488228,1.172945205,-0.000960533,12.88775916,-0.037195994
0.87953668,4.080381466,3.055309337,6.258783821,0.87953668,0.891236308,0.023093662,13.74846929,0.003487358
0.863787375,0.982869482,0.713491324,1.015221732,0.863787375,0.915492958,0.008548526,11.84751135,-0.011278195
0.99765808,1.346443797,1.145107105,1.667980831,0.99765808,1.067669173,0.001710067,12.29217242,-0.046948357
0.947107436,2.580089574,0.167352691,0.748039532,0.947107436,0.993067589,0.007961074,14.00722282,0.129757785
1.058394161,0.51905918,0.357338804,0.262892776,1.058394161,1.917989418,0.000520272,12.4177907,-0.103810775
1.058756634,2.270780228,1.314624489,2.359923038,1.058756634,1.032914201,0.006122174,12.88885737,-0.137989779
0.882007631,1.066640713,0.757643524,1.149918353,0.882007631,inf,0.141992331,11.35630676,-0.005882353
1.214809384,3.560413004,3.321410028,5.736166417,1.214809384,1.572106262,0.005084833,13.20272419,0.083908046
1.049015186,1.613302787,1.450560323,1.79860719,1.049015186,1.518297695,0.005303296,12.60391727,0.012677562
1.348930481,4.712574632,2.806677747,4.437151206,1.348930481,1.741387258,0.010738789,13.55825222,0.330557658
1.020618557,0.597346059,0.43329317,0.610677489,1.020618557,1.125,0.003603711,13.39656749,0.033842795
0.903716216,0.122301653,0.101203825,0.161320663,0.903716216,0.900673401,0.001020238,12.65919219,0.034608379
0.915688367,1.752139083,0.985162135,2.140297606,0.915688367,1.025089606,0.012069812,11.20025321,0.07963595
0.838481906,0.548260672,0.41120516,0.596459631,0.838481906,0.723353263,0.001851682,11.74174698,-0.095363367
1.083586626,1.277564545,0.44671519,1.362532377,1.083586626,1.455102041,0.010447414,12.65520163,0.09039548
0.98079096,2.317344979,1.230296218,2.625953507,0.98079096,1.043018506,0.014653109,12.42028056,-0.05
0.96835443,0.949876868,0.657428576,0.846994961,0.96835443,1.088967972,0.007391923,12.87677722,0.163461538
0.951633987,8.398534218,3.873363874,5.894380464,0.951633987,1.009708738,0.048352885,13.17922293,0.168262654
0.75240299,11.89127792,5.228591717,8.297401882,0.75240299,0.577690128,0.020177734,16.52398108,-0.055580357
1.464174455,0.469715255,0.400949956,0.634779506,1.464174455,2.074139453,0.00295308,13.76195668,-0.152711324
1.117894737,0.52104552,0.354516386,0.479067203,1.117894737,1.146868251,0.00214877,13.26875002,0.118867925
1.105944673,-0.968764787,-0.71114901,-1.323125456,1.105944673,1.086127167,-0.003029639,13.94812307,-0.038129131
0.934678194,1.911327046,0.464886794,1.546507701,0.934678194,0.882139619,0.035829352,15.06601562,0.035928144
0.923577236,8.696449125,5.55081767,11.50365121,0.923577236,1.510638298,0.025648578,14.29833201,-0.151515152
0.841909023,2.556482358,2.348290011,4.287832922,0.841909023,0.933057827,0.007038998,11.63069722,-0.020108275
0.879875128,12.67760492,7.256357905,9.479928735,0.879875128,0.806028132,0.020830123,15.16468091,-0.162241271
0.956093868,-2.344453859,-0.54079027,0.148137373,0.956093868,1.230994152,0.000267892,12.43956249,0.070684524
1.013170273,-0.155327627,-0.108552222,-0.130384886,1.013170273,0.948898678,-0.000744061,11.75629495,0.076923077
1.557247899,3.085412403,1.667279015,2.880904467,1.557247899,1.815306194,0.003360493,13.22763063,-0.312280702
0.956197985,1.87855228,1.635873033,2.158011629,0.956197985,1.125605858,0.007604567,12.12797076,-0.189842537
0.984843653,1.912685474,1.357340262,2.151689762,0.984843653,1.212453702,0.012552,12.59676295,0.205861828
0.978013647,0.244639372,0.145929049,0.180467033,0.978013647,1.025029798,0.001210331,11.69864624,0.013542409
1.312450436,7.656401637,3.980216795,17.92828448,1.312450436,inf,-0.149671453,12.30254762,0.121118469
1.904527559,3.190233889,2.112833523,5.184928688,1.904527559,2.148806661,0.025595743,13.08212888,-0.228880676
1.0996139,0.94467659,0.500241467,1.200448882,1.0996139,0.960863698,0.007361476,14.1772165,0.429592566
0.999225107,-0.827980802,-0.40003277,-0.165278624,0.999225107,1.458710407,-0.000375091,12.41327568,-0.106134738
0.984848485,1.59004335,0.824245933,1.566220454,0.984848485,1.044499382,0.008205364,12.56367373,0.207289294
1.186431015,10.41949481,2.852844385,4.648529505,1.186431015,1.285758418,0.019936089,12.9019152,-0.037367803
0.963220388,4.180507021,2.532563345,4.56656273,0.963220388,1.335742972,0.006304145,13.70947416,0.24908528
1.134502924,-143.7207314,-3.66319694,-4.662076516,1.134502924,1.050541516,-0.001733571,11.66478781,0.145359019
1.455223881,7.97138214,7.828057631,9.739042716,1.455223881,1.646032639,0.014268959,13.37897488,0.117616846
0.89511041,-0.736530408,-0.337504457,-2.134607659,0.89511041,0.810714286,-0.010599784,14.73691659,0.045918367
1.130099228,2.562132752,0.82791912,2.201895902,1.130099228,1.253597157,0.014982215,13.10440876,-0.146567718
0.904406273,4.144921996,1.79158711,3.614793576,0.904406273,0.858865248,0.018085071,13.04965621,-0.0192
1.196319019,2.287856473,0.623602608,3.131069584,1.196319019,1.178247735,0.041197255,13.58417966,0.118170267
1.005524862,1.984314431,1.512933851,2.363179808,1.005524862,0.944473274,0.012238827,14.00691883,0.219178082
1.310638298,1.617474814,0.495591459,4.75265328,1.310638298,1.248822713,0.014426497,14.97473805,0.046067939
1.243221035,5.401755202,1.927169765,4.729423248,1.243221035,1.343694493,0.048230289,15.54179867,0.606417813
1.254640647,0.968693427,0.475352372,1.926180355,1.254640647,1.336713996,0.00982626,15.83562273,-0.160183876
1.468642103,3.462088978,3.405760733,4.720440817,1.468642103,2.355094621,0.009514013,13.2618008,0.161219715
1.018290034,-1.778347186,-0.556456199,-0.285433221,1.018290034,1.084037451,-0.001105126,15.36012903,-0.134864547
0.964788732,1.610926354,1.133642792,1.922349226,0.964788732,0.990144547,0.003398631,14.13149539,-0.154563624
0.879478828,1.914349929,0.184887972,2.965320041,0.879478828,0.801186944,0.028174342,15.68506198,0.007662835
1.192662756,3.72302099,2.076764848,2.988525865,1.192662756,2.144457037,0.00547285,16.53873209,0.120634921
1.034821429,1.426510576,0.726456027,1.657360259,1.034821429,0.970280452,0.014401494,12.79494177,0.09778143
1.261682243,-5.142545509,-2.527010289,-4.420707907,1.261682243,1.413612565,-0.002318616,13.8924222,-0.063909774
0.91498406,3.813481045,1.81581071,2.88699674,0.91498406,0.921841543,0.025674961,15.00142516,0.00116144
1.648885888,1.207795562,0.665465156,1.579417288,1.648885888,1.9536,0.012065077,12.84715998,-0.002483444
0.919579233,-0.329766474,-0.202150927,-0.161341994,0.919579233,0.911077492,-0.0007176,12.9375091,0.015315315
0.927382753,3.714051792,1.844493967,2.844093611,0.927382753,0.844352617,0.024123779,15.19894705,0.085874799
0.772972973,-0.245978969,-0.174338254,-0.027222166,0.772972973,0.83625731,-0.000238551,12.61504733,-0.187671233
2.064724919,-3.385834025,-7.429222107,-1.453769676,2.064724919,4.116129032,-0.042458539,12.72459093,-0.189655172
1.427819219,2.127104167,1.932259206,2.169190323,1.427819219,1.764642083,0.008241249,13.95402884,0.388639761
0.927710844,0.529884036,0.49654927,0.599608708,0.927710844,0.88167939,0.004506525,12.89931174,-0.012820513
0.969892473,5.233521217,2.4572469,5.508316809,0.969892473,0.860687025,0.03240366,13.32741407,0.177242888
1.079266397,4.487614112,2.030371102,4.674596468,1.079266397,1.270398829,0.01371347,15.02332103,-0.016574586
1.072938689,0.073071519,0.036643863,0.448862778,1.072938689,1.414634146,0.001172694,12.90256836,0.10920666
1.302699424,3.591265657,1.401511396,2.973244388,1.302699424,1.45989123,0.015541759,12.96093256,0.33904354
0.854191981,2.317523093,0.881244433,3.183366389,0.854191981,0.759315962,0.017453578,13.0605742,0.103825137
1.015065913,0.356807661,0.157596068,0.679055896,1.015065913,1.196448391,0.002466414,12.37214376,0.038961039
0.873537604,0.722823627,0.601620062,1.219177784,0.873537604,0.829190904,0.001685803,11.04754729,-0.034761018
1.090019569,-0.513319368,-0.222188994,-0.148844943,1.090019569,1.078412391,-0.000547207,14.3402887,-0.186985789
0.901574803,0.934685056,0.62522554,1.911026641,0.901574803,0.964210526,0.017574194,12.24567703,0.051502146
0.84623431,2.235997873,1.377942578,1.754150455,0.84623431,0.667491749,0.005071171,11.07782555,-0.02166065
0.973251029,1.910486314,1.672373469,1.996066187,0.973251029,0.987473904,0.019289586,12.9561234,0.222680412
1.03686088,2.061590966,0.843076761,1.9227239,1.03686088,1.636022515,0.032134254,13.81167602,0.363636364
1.012371134,4.958445127,2.32669677,5.629453716,1.012371134,0.940072755,0.013782004,14.66597488,-0.072164948
0.903943077,0.629584914,0.556759553,0.851994098,0.903943077,0.824054054,0.003871215,14.50547339,0.120001396
1.170940171,1.422963612,1.038058711,2.70931571,1.170940171,1.422145329,0.008308514,13.41142886,0.041019956
0.845127985,2.229631597,1.352652095,5.870455381,0.845127985,2.162355531,0.00356373,14.08868571,-0.188614708
1.001693958,4.063451753,3.313797666,5.588850187,1.001693958,0.91490459,0.01269675,14.50204152,-0.113816535
0.81511471,-8.482345211,-1.979451839,-2.063009987,0.81511471,1.254413292,-0.014135823,14.60586634,0.007431874
0.983668342,0.542574185,0.388448276,0.830356234,0.983668342,0.935483871,0.007439061,13.13528637,0.044213601
0.762,1.541064346,0.489369848,10.18770742,0.762,0.82601626,0.028995743,14.70962998,-0.108659993
1.79981203,1.99252073,1.386308165,1.799945139,1.79981203,2.084542816,0.005411287,13.18087059,0.162945685
1.046896552,2.303097234,1.64939179,2.450981338,1.046896552,1.406858202,0.026602089,13.67888776,0.010355987
1.006849315,6.537185614,2.002191913,12.31604543,1.006849315,0.991902834,0.154109272,13.03322398,0.238544474
0.776899095,7.991441075,4.745863428,5.848810658,0.776899095,inf,0.407647765,12.2883492,0.194680249
0.947761194,0.930848505,0.279480283,1.037835211,0.947761194,1.022131234,0.006080904,12.69079972,0.005813953
0.911187439,1.416639889,1.355512255,2.544200753,0.911187439,0.530723064,0.005184111,11.26438718,-0.012266667
0.980487805,-1.346811078,-1.245201537,-1.84311209,0.980487805,0.920962199,-0.004141483,11.68482899,0.305896806
1.233926805,1.307711222,0.525246273,1.555636711,1.233926805,1.377691883,0.018173589,12.5389325,0.043650794
0.972431078,-1.094584666,-0.899250813,-2.2205254,0.972431078,0.816842105,-0.017732012,12.36844804,0.016267123
0.859415584,2.142432947,2.001758074,5.705050604,0.859415584,0.855526826,0.009640519,11.46470114,0.20735786
1.016666667,0.659690421,0.551980544,0.548078917,1.016666667,1.083118888,0.001471331,10.59727167,-0.05699722
1.371134021,3.723547873,2.167035891,3.933128254,1.371134021,1.4158978,0.016240397,13.44891103,-0.070486815
0.917847023,1.435569371,1.230783489,1.470905126,0.917847023,0.94552529,0.013059205,12.8045708,0.010080645
0.83988764,0.47269525,0.16421717,1.048182493,0.83988764,0.943217666,0.012305559,12.89759408,-0.019672131
1.055033557,4.789242253,3.359051896,5.228204724,1.055033557,1.12446352,0.022253477,12.86851099,-0.046599496
1.155414013,0.370354335,0.216001461,0.055674565,1.155414013,1.727619048,0.0003581,12.57013948,0.147
1.028169014,3.630350375,1.243403615,13.48197801,1.028169014,1.081481481,0.012084895,12.43830105,0.070707071
0.94984326,1.808014927,0.730481757,1.736277503,0.94984326,0.905288318,0.015080787,14.44493677,0.029411765
1.043560606,0.415948914,0.198085075,1.353140341,1.043560606,1.131416839,0.013895622,11.95511155,0.060070671
1.035175879,-0.914545223,-0.318950164,0.362655559,1.035175879,0.995169082,0.003680717,13.0863983,-0.097852029
1.046755725,0.095231803,0.053044378,0.194401511,1.046755725,1.206289861,0.000653636,16.26333336,0.154877014
0.904422254,1.314907486,0.559857474,2.56828578,0.904422254,0.858148349,0.013859662,14.00146859,0.092043682
1.083061889,2.212986684,1.398522737,2.965992344,1.083061889,1.262338649,0.006442085,12.87534232,0.038223721
0.748209169,2.741656395,1.394508129,7.207275914,0.748209169,0.590112995,0.008917282,14.35691606,-0.022222222
1.048462255,1.119578592,0.434963025,1.687233708,1.048462255,0.92364532,0.011820119,13.78137171,-0.137123746
0.99789916,0.641764276,0.405878072,1.032933982,0.99789916,1.175742574,0.011461647,12.82376112,0.097713098
1.441867064,2.526626787,2.294786538,2.578279677,1.441867064,1.875713581,0.002627217,14.64884006,0.128530167
0.884498295,-0.942417135,-0.235021675,0.594744814,0.884498295,1.091433187,0.004351034,14.2935232,-0.160873883
0.909090909,1.14373515,0.700384404,0.937401222,0.909090909,0.781122864,0.008127522,12.03542666,0.059548255
0.885608856,0.226408241,0.166658757,0.665885416,0.885608856,0.826364978,0.005321318,12.00381743,0.052843194
0.967153285,-1.72421236,-0.585453552,0.338032154,0.967153285,0.833333333,0.00226779,11.69185005,-0.029850746
0.63652641,4.126031977,1.667616778,8.194716852,0.63652641,0.77366703,0.030752611,14.26595842,0.022566996
1.078512397,1.221511453,0.769198433,1.688281682,1.078512397,1.069672131,0.018191267,12.36457732,0.162361624
0.864091864,4.228146539,3.924548931,4.928214482,0.864091864,0.916638067,0.004969934,15.27417301,-0.155060353
0.944281525,0.768175203,0.328409749,0.965819928,0.944281525,0.856382979,0.013333223,12.47852296,0.036846552
0.857142857,0.21913154,0.081557267,0.49584061,0.857142857,0.862149533,0.003206682,11.61716967,0.107712766
1.275917065,5.567929805,2.566745483,5.722066729,1.275917065,1.899335233,0.023508767,13.98778178,0.201752251
0.903183024,0.69512904,0.303988742,0.747692497,0.903183024,0.828467153,0.006257317,13.04302269,0.064841499
0.901554404,0.96871214,0.366643605,0.977294582,0.901554404,0.94054054,0.00896624,16.05579462,0.09245283
0.93537415,0.484519928,0.141225587,1.438819552,0.93537415,0.859375,0.005853591,12.14604744,0.145907473
0.829984544,-27.6215935,-1.206560904,-0.886413754,0.829984544,0.889072848,-0.002481597,11.92627781,-0.023765996
1.057672097,2.389288479,1.797250805,3.811623485,1.057672097,1.413767129,0.002942986,13.78165954,0.30141844
0.956079519,0.92357351,0.904808965,1.246882332,0.956079519,1.075403016,0.00361901,11.01453241,0.009532888
0.826010545,0.103856179,0.064965574,-0.090270501,0.826010545,0.679845709,-0.000313227,13.25899435,-0.048894843
0.986737401,-189.776612,-1.018497179,-0.564393639,0.986737401,1.144615385,-0.003298301,12.00566858,0.142105263
1.054736842,4.91812773,2.985728959,7.419354926,1.054736842,1.227941176,0.058538812,13.21123795,0.165048544
0.98489011,7.414937239,3.386338741,5.402884737,0.98489011,1.538626609,0.058261934,13.71170794,-0.001351351
1.015503876,4.570921971,1.649248511,3.300542276,1.015503876,0.973977695,0.022440295,13.16871205,0.062030075
1.516469038,2.270853456,0.6755955,3.757077465,1.516469038,1.6075419,0.022460581,13.32732196,-0.056270096
1.071746032,5.142882975,3.210237619,5.097037464,1.071746032,inf,-0.388874766,11.61356738,-0.122065728
1.038696538,2.026264818,1.057059477,2.225877727,1.038696538,1.032537943,0.020267239,13.43600948,0.206165703
1.410876133,-18.57873874,-1.083923135,4.349269124,1.410876133,2.730994152,0.046625176,12.43231805,0.092511013
0.959801489,4.172592381,3.658252831,5.076278978,0.959801489,0.905007019,0.034505839,12.27398883,0.106727365
1.021084337,0.301312157,0.128817228,0.267400143,1.021084337,1.005934718,0.004882625,12.02759389,0.004070349
0.910358566,-0.415829703,-0.231354456,-0.235949514,0.910358566,0.896078431,-0.000866676,13.27649223,0.138918346
1.051948052,0.253657743,0.176950753,-0.020119247,1.051948052,1.084821429,-9.44E-05,12.72543179,0.008064516
1.207815275,4.280670033,2.046918106,3.242054742,1.207815275,1.690841277,0.01623769,12.99615197,0.00514259
1.106575964,1.273003357,0.690071018,0.737640974,1.106575964,1.114791548,0.007792646,13.5372714,-0.098159509
1.034635879,2.872458854,2.008101262,3.167657719,1.034635879,0.995726496,0.019639178,12.16287163,0.126465662
1.025900901,2.264964765,0.930040382,3.243848686,1.025900901,1.181582361,0.014983931,12.80449877,0.013993541
0.929956897,0.445651959,0.286984165,1.302419892,0.929956897,0.933982685,0.011255869,12.24494835,0.176738883
1.204923343,14.07086212,9.325421478,17.42125664,1.204923343,1.808752026,0.017668574,14.59069997,0.485683331
0.992844365,1.254001004,0.342161352,1.495484535,0.992844365,0.950342466,0.025316681,13.75535005,0.055755396
0.833333333,-0.366309293,-0.338434738,-0.444465022,0.833333333,1.217948718,-0.004032209,12.29195073,-0.141608392
0.827928169,3.568647211,2.472327652,-16.71214744,0.827928169,0.750607484,0.002588784,14.73983534,0.188964242
0.963720931,5.394336677,2.874466858,5.795721005,0.963720931,1.065843622,0.060813116,14.42039397,0.379241517
0.999428572,2.861621518,2.69645868,5.437558485,0.999428572,0.715044971,0.007414439,12.95480547,-0.073359073
1.042630938,2.446035944,1.945086928,2.95485502,1.042630938,1.06866417,0.015319395,11.81466999,0.092417062
1.161665264,1.462281157,0.548758347,1.653861144,1.161665264,1.260266048,0.020002292,13.24854031,0.046808511
0.686509334,1.780200436,0.600242723,-2.281423445,0.686509334,0.937921078,0.004377823,12.89319169,-0.167578319
1.092553191,0.520092244,0.455688126,0.411161179,1.092553191,1.450564972,0.001712546,13.49446882,0.066797642
1.429827916,1.3642979,1.234743485,2.660893419,1.429827916,2.745227607,0.009008352,11.86415963,-0.220174849
1.132310642,4.685535557,2.248126724,6.232698858,1.132310642,1.892628205,0.022953059,14.65211922,0.925249169
0.877358491,-1.907780589,-0.475854125,-0.189506389,0.877358491,0.827893175,-0.002043781,13.11354173,0.003496503
0.869731801,3.477591834,1.871571813,4.375555878,0.869731801,0.748433894,0.024690357,13.10116865,-0.023504274
0.949665611,-1.552954683,-1.491031989,-1.801566151,0.949665611,0.929703653,-0.00435409,12.19639295,0.020662629
0.936842105,5.13528063,4.459252618,32.51124867,0.936842105,1.210884354,0.00565327,12.55790991,-0.029490617
0.866883117,0.208874918,0.115329741,0.328677356,0.866883117,0.804216867,0.005425555,11.84464931,0.024074074
0.834124056,-2.120316167,-0.808646228,-1.03444046,0.834124056,0.772497966,-0.004102441,15.2857895,0.088415882
0.883234714,6.666329478,5.329441282,8.394323807,0.883234714,0.968006918,0.01071045,11.46980389,0.038410004
0.788660188,5.970528715,2.194174704,-40.65204238,0.788660188,0.794986502,0.007742243,14.14123007,0.206984824
0.936883629,0.174435666,0.121963762,0.424618133,0.936883629,0.684069195,0.001741139,12.50232525,0.012448133
1.04045512,2.070295184,1.382186686,1.793471498,1.04045512,0.942726231,0.014002821,12.68661987,0.055155875
0.803986711,3.034620499,0.210093146,1.152407067,0.803986711,0.749226006,0.021077799,15.62380686,0.078968574
0.553920942,5.46258188,1.562419146,6.392823151,0.553920942,inf,-0.072663856,12.54771009,-0.088281076
1.044313146,1.693607899,0.965332275,157.0683552,1.044313146,0.887076572,0.000958721,14.41212074,0.065257223
1.17920541,3.210570384,2.631495455,3.84247287,1.17920541,1.393606394,0.009544846,13.5194312,0.040361865
0.983311938,0.997774025,0.704222931,1.320244436,0.983311938,1.063888889,0.008472096,12.37595805,0.025839793
0.913348946,2.116391888,0.224361172,1.708723678,0.913348946,0.91249415,0.022959246,13.86433105,0.170542636
0.912844037,-3.780795993,-0.399666302,-2.397032271,0.912844037,0.929906542,-0.005847728,12.58404668,-0.014669927
0.941599281,5.047494859,5.054724068,13.8211628,0.941599281,1.014193548,0.01982018,11.27255169,-0.123392529
0.73245888,1.966367888,0.867963119,2.547863407,0.73245888,0.622379478,0.003832416,13.51333509,-0.007831073
1.201817002,4.622630343,2.911178474,6.340909148,1.201817002,1.065592635,0.020446877,14.60262358,0.126315789
0.905714286,5.018518959,3.808096898,10.24825909,0.905714286,0.98447205,0.041494838,11.23124355,-0.051148225
0.856017998,1.967333859,0.840614729,1.452047727,0.856017998,0.753465347,0.00528767,12.04052163,-0.030888031
0.889204545,0.109155017,0.032527928,0.483299109,0.889204545,0.864640884,0.262787889,12.51759865,0.065830721
0.912350598,-1.311634411,-0.838621344,-0.672820072,0.912350598,0.86854282,-0.001889873,13.49835848,0.029824561
0.904392765,4.252168349,1.597698436,5.91333917,0.904392765,1.051051051,0.066474815,13.08841022,0.016853933
1.063872255,0.228369501,0.10075084,0.496361627,1.063872255,1.251173709,0.007105089,13.95018555,0.010398614
0.879502504,2.084011648,0.644323436,2.812128065,0.879502504,0.808943693,0.024227938,13.96665945,0.005459509
0.973609802,0.948963426,1.314451129,0.891624718,0.973609802,0.865642458,0.00218578,14.22898837,-0.058639072
1.068592058,0.053744999,0.021471199,0.992881821,1.068592058,0.964169381,-0.053225221,12.49688875,0.018404908
1.357068063,1.271040658,1.008307231,1.278821245,1.357068063,1.596059113,0.006173158,13.2556996,0.30291411
0.95859473,-7.505134932,-1.749252905,-2.250809664,0.95859473,0.963430013,-0.006113972,12.32730431,-0.123552124
1.183260394,1.424390398,0.750889792,1.251845217,1.183260394,1.301444043,0.004013927,13.41948675,-0.151223776
0.829411765,4.602731443,1.009495021,5.096860884,0.829411765,0.94,0.009437852,11.81951865,0.154929577
0.908080808,1.680194745,1.117603819,3.066062206,0.908080808,0.950317125,0.056710854,13.86181114,0.136865342
0.985844287,1.297428835,0.899737175,1.430297595,0.985844287,1.011410788,0.005096938,12.79019648,0.142424242
0.927710843,6.661795565,5.650199901,8.499898432,0.927710843,1.063544361,0.031952686,13.64666778,-0.041452442
0.913580247,0.142708346,0.022994676,0.23593442,0.913580247,0.902439024,0.003569821,13.11031441,0.013452915
1.152095189,3.767746752,2.518263246,5.127053593,1.152095189,1.38194229,0.008651716,14.88371471,0.11933922
1.030129125,-0.327993778,-0.183556496,0.281590207,1.030129125,1.074314214,0.002697569,12.10298898,0.025327906
0.988458927,4.247622929,3.492190206,4.588289452,0.988458927,1.107224379,0.007486778,14.33914866,-0.201365188
0.918032787,0.8394891,0.784674257,1.908590579,0.918032787,0.933333334,0.006399988,12.16860532,0.049317943
1.050311203,3.230620046,1.275083602,3.713811725,1.050311203,1.549349656,0.049737033,13.61341886,0.332567754
1.168908819,0.209292747,0.162323636,0.033936187,1.168908819,1.236754705,0.000128828,12.30343967,-0.109677419
0.910094637,0.049579962,0.0347933,-0.366434651,0.910094637,0.889060092,-0.003189535,12.62487791,0.118055556
0.826246284,2.182937775,0.502372624,12.31445967,0.826246284,0.688641734,0.029940012,13.89064745,-0.02820122
0.96996695,4.763268227,2.016279565,5.289495458,0.96996695,0.975574506,0.040072113,13.68706262,0.029717682
0.682743363,2.823012637,1.918222841,2.896720572,0.682743363,0.732668566,0.010643632,13.50248548,-0.022222222
0.990833333,1.249899116,0.798685444,1.93588877,0.990833333,0.757324841,0.013464868,13.38559545,0.080099092
0.89200561,1.737249958,0.529689719,1.056994521,0.89200561,0.874828061,0.00897617,12.60836892,-0.107476636
0.970030349,0.852302545,0.556481837,1.193976988,0.970030349,0.898138391,0.006172596,11.38224453,0.015619048
0.741942831,0.239123827,0.183236919,0.144156262,0.741942831,1.267263178,0.00057064,12.00121105,-0.024242424
1.178520626,1.8483597,1.367810707,2.032962131,1.178520626,1.407696882,0.008536653,14.15100908,-0.0194057
1.05601907,2.202395961,1.668538702,2.4181076,1.05601907,1.136261622,0.009839983,13.18630972,0.087945903
0.906696102,4.175265077,1.789503607,4.236054902,0.906696102,0.925744791,0.002069471,15.91258982,-0.10103392
0.978768577,1.603038634,0.599698826,1.31632418,0.978768577,0.838181818,0.010747724,12.52042839,0.059701493
0.995698925,2.840043175,2.405004762,3.170722378,0.995698925,1.086854461,0.023720923,12.83988046,0.076759062
0.950182261,0.95652219,0.638443638,1.093736926,0.950182261,0.85464481,0.019079746,14.79764115,0.010230179
0.891050945,-1.155584499,-0.997831792,-3.291283622,0.891050945,1.034841702,-0.002006127,13.61741007,-0.068095114
0.904059041,-4.026835656,-1.289678999,-2.341205525,0.904059041,1.464872945,-0.008701657,12.83143739,-0.143522833
1.107613944,3.280722467,2.163147363,3.222973996,1.107613944,0.866881106,0.010814342,13.11185002,-0.115804461
