Ret1M,ROE,ROA,ROIC,Ret1M,Ret3M,EBIT2EV,logVal,Ret
0.88317757,0.402746742,0.214674615,0.494414793,0.88317757,1.408695652,0.003749638,12.59241988,-0.14454776
1.061139416,-3.801980179,-0.905246062,0.077889278,1.061139416,1.323512421,0.000244217,13.53622828,-0.095744681
1.100663717,3.072613769,1.285874472,3.685107162,1.100663717,1.127095605,0.016706844,12.31280495,-0.095482546
1.04048583,-0.989619003,-0.532148406,-0.299537964,1.04048583,1.007843137,-0.010533346,13.1529504,0.465648855
0.964852255,3.598315848,2.809208535,4.449449998,0.964852255,0.811829364,0.020524553,14.15671117,0.02331443
0.955433455,2.011417948,1.082884168,2.581894757,0.955433455,0.832004253,0.016833697,11.0522246,-0.026802808
1.276691729,8.935804319,10.61862985,21.25026285,1.276691729,1.644552058,0.029175857,12.0535499,-0.120567376
1.014925373,-4.322837289,-2.39991907,-1.207348977,1.014925373,0.947735192,-0.008002531,12.76697085,0.036789298
1.086294416,2.404764813,1.903804456,3.204148996,1.086294416,1.023923445,0.037163574,12.83956025,-0.018181818
0.987671233,0.750143078,0.523927129,1.115554507,0.987671233,0.890123457,0.010546608,14.20660951,0.013679891
0.900699301,9.578313776,4.697970687,6.950708676,0.900699301,1.858287913,0.010861948,15.03822176,-0.093596953
0.98012858,-1.392047813,-0.83484168,-1.064796583,0.98012858,1.178496135,-0.003339658,12.81986702,-0.007361963
1.090419162,20.23879343,16.77803101,18.85704953,1.090419162,1.200152048,0.068549475,15.8543388,-0.125365206
1.130434783,-1.808653252,-0.543073798,0.421156509,1.130434783,1.083333333,0.003865857,11.95389296,-0.082644628
0.940559441,7.261163743,3.897218487,10.09341911,0.940559441,0.861075544,0.049968251,13.23400665,0.012445095
1.082749097,6.226763084,3.934241094,6.401833181,1.082749097,0.889907456,0.013612403,14.26015408,-0.143462299
0.860197644,17.38716523,11.65666885,31.42682035,0.860197644,0.704666134,0.016383846,17.03006062,0.216269623
0.96836983,2.21213005,1.131564527,3.114574885,0.96836983,1.379549393,0.021164387,12.78523969,0.124390244
1.248691099,3.058369614,1.589957725,4.688767087,1.248691099,1.204849709,0.020967702,13.19029102,0.13667426
1.199501868,3.466720708,2.187466527,3.691552584,1.199501868,1.338149486,0.007094237,12.92135772,-0.139525533
0.916139241,3.425222981,0.599569495,15.11384786,0.916139241,0.830703013,0.162216112,13.4513492,0.033955857
0.9379715,7.321178148,4.698773038,6.425089513,0.9379715,0.866831005,0.02014489,14.56751562,-0.031951641
0.965277778,6.579177697,2.237345049,4.473803215,0.965277778,1.090196079,0.027983522,13.48071003,0.1
0.918144611,-7.648256017,-1.92563579,0.489129473,0.918144611,0.920656635,0.002567738,12.90763239,-0.042613636
1.061788618,7.481985827,0.50412596,2.682741094,1.061788618,1.091973242,0.027982273,14.13791423,-0.123664122
0.974074074,0.603359399,0.411602458,0.425484657,0.974074074,0.916376307,0.002713416,11.85512659,0.028985507
0.924829157,1.346443797,1.145107105,1.667980831,0.924829157,1.054545455,0.001710067,12.24408623,-0.115288221
0.997400347,6.857406615,4.774976977,9.519572631,0.997400347,0.815733524,0.034845437,13.75894974,-0.013745704
1.153976311,0.701519932,0.501249195,1.440761634,1.153976311,1.709273183,0.001595715,12.3566487,-0.002915452
0.887407927,5.604460128,3.225015667,6.61816008,0.887407927,0.987124464,0.01614236,12.78996038,-0.089243959
0.851147174,2.768095976,2.605718884,3.248314293,0.851147174,0.816425121,0.006866964,11.36854439,-0.045297372
1.047312306,7.636284426,7.046345305,10.33993482,1.047312306,1.611965812,0.007125994,13.33217363,-0.190192036
0.982950334,3.208941536,2.819073612,2.758810924,0.982950334,1.212419789,0.007709772,12.55290305,-0.135644419
1.023783784,2.876532799,2.134143258,3.108951516,1.023783784,1.18375,0.015412147,13.45752216,-0.01659751
1.472493717,9.352650006,4.95307864,7.119395563,1.472493717,2.005705591,0.016880071,13.82559758,0.060131477
0.998242531,0.744505253,0.626745408,0.441641866,0.998242531,0.803394625,0.003360801,12.71904687,-0.0816
1.024838013,4.977824652,2.701600053,5.024984876,1.024838013,1.077185017,0.027764742,11.34776241,-0.074309979
0.881730769,1.125524339,0.824868178,1.162505582,0.881730769,1.037858638,0.003191678,11.76433276,-0.12429172
1.087323944,1.912078581,0.644926455,2.698122135,1.087323944,1.496124031,0.014319407,12.73488217,-0.160810811
0.996424315,4.961900207,2.57978166,4.97699392,0.996424315,0.845127376,0.027144958,12.38271746,-0.014184397
1.134375,2.487536808,1.742572961,2.233799508,1.134375,1.022535211,0.015888121,13.04759495,-0.030985915
1.016650343,4.495301761,1.076779735,3.210223465,1.016650343,1.044265594,0.083537923,15.1306826,-0.009165903
1.123684211,13.57279574,6.437546434,9.776418417,1.123684211,1.119266055,0.07836444,13.33888402,-0.088198758
0.965909091,12.00390165,10.60597,1.051929528,0.965909091,1.883865248,0.003948959,13.66131316,-0.082108464
0.917986548,17.06045838,6.877990358,11.40417266,0.917986548,0.595083324,0.03261929,16.52492093,0.158999553
1.140384615,1.839134691,1.265408894,1.876641513,1.140384615,1.144787645,0.007110507,13.3791824,-0.005163511
0.967280164,0.255399994,0.183856848,-0.088093706,0.967280164,1.139072847,-0.000203077,13.95501782,-0.087437742
0.86440678,8.696449125,5.55081767,11.50365121,0.86440678,1.127962085,0.025648578,14.12162844,0.023371105
1.12322695,6.052618633,5.447079617,16.31334278,1.12322695,1.050967715,0.016595725,11.74601684,0.030213707
0.822623691,12.67760492,7.256357905,9.479928735,0.822623691,0.685716007,0.020830123,15.01006687,0.172744273
1.027857143,-6.499038711,-1.373623791,0.417834565,1.027857143,1.057310801,0.000563065,12.57002107,-0.082452431
1.101421801,0.613107204,0.435309504,0.87874451,1.101421801,1.05158371,0.004525051,11.83225821,0.096774194
0.918247833,4.440239357,2.35957607,4.350500643,0.918247833,1.36466498,0.00418743,12.9843719,-0.025614219
0.8473672,3.156197055,2.712541736,3.698647892,0.8473672,0.940815906,0.008393276,11.94967225,-0.072
1.270588235,5.79383675,4.137956161,7.57829178,1.270588235,1.419894985,0.029830014,12.83330606,-0.057228916
1.063575168,0.754504867,0.441788803,0.108491137,1.063575168,1.153752536,0.000721708,11.79606835,-0.102026555
1.248238571,10.07387148,7.101017797,25.68493284,1.248238571,2.184059633,0.019165749,12.44296611,-0.057400113
1.044706724,6.289113069,4.085348902,11.24163898,1.044706724,1.514256382,0.045604343,12.8008004,-0.099431818
1.408450704,4.773261973,2.602744082,5.599369517,1.408450704,1.534919417,0.043403823,14.51689357,0.112551867
1.072234763,-5.313906538,-2.470585838,-3.718875404,1.072234763,1.024590164,-0.00598962,12.33087139,-0.163676149
1.171270718,2.428810599,1.287844442,2.753233397,1.171270718,1.415220294,0.013140412,12.96394967,0.365137615
1.101667563,19.36185222,5.707374396,9.684100326,1.101667563,1.34295082,0.039444658,12.88593036,-0.076248477
1.068627451,-878.0118639,-10.21141904,-173.8478972,1.068627451,1.262548263,-0.015253602,11.78142472,-0.019908116
1.373568555,5.544451212,4.507155336,10.13692609,1.373568555,1.708237105,0.011069877,13.9979076,-0.001881025
1.3056,7.97138214,7.828057631,9.739042716,1.3056,1.912126538,0.014268959,13.48863383,-0.207863248
1.071428571,1.000486469,0.434086968,0.312085916,1.071428571,0.948342328,0.001812027,14.81729811,-0.095770152
1.080176211,8.899866911,3.910396569,6.598868067,1.080176211,0.946718147,0.034606815,13.07014761,-0.064437194
0.993520518,6.176276366,1.853598885,5.502921865,0.993520518,1.210526349,0.035638968,13.03415478,0.337997847
1.190798376,5.460047704,1.520204518,5.934382341,1.190798376,1.440261867,0.082032005,13.70480764,-0.074733096
1.209903122,6.362085428,1.931527923,15.49256172,1.209903122,1.477561183,0.058506546,15.01652433,0.188661267
1.196236559,8.047015027,6.199890564,8.785836602,1.196236559,1.22118551,0.055615346,14.20783924,0.048387097
1.622354497,8.054722024,2.826830153,8.166767771,1.622354497,2.00081566,0.073730156,16.025016,-0.011414594
1.196717486,3.71976932,3.654441105,4.090231778,1.196717486,2.203996849,0.004125116,13.33847199,-0.191114983
0.869326501,3.219617957,1.581998999,5.974790926,0.869326501,1.310706402,0.028178709,15.73135755,0.050990308
1.009621993,-0.912886355,-0.281517089,0.813061145,1.009621993,1.262731128,0.003402493,15.27783719,-0.101498638
0.927631579,4.219511189,3.010727645,4.737814884,0.927631579,0.723076923,0.008430686,13.95960432,-0.064785374
0.985018727,4.130508287,0.397985799,7.47727436,0.985018727,0.89715163,0.088917656,15.71008735,-0.007476636
1.088372452,8.671642474,4.947690724,6.402707251,1.088372452,2.098848012,0.006258725,17.00678922,0.024242203
1.205776173,3.717943797,1.953145529,3.933159578,1.205776173,1.293946731,0.03710725,12.93679326,-0.107142857
0.936090226,-16.29832121,-7.083919187,-13.32342984,0.936090226,1.303664921,-0.006532869,13.81145314,-0.113712375
1.069565217,8.500806574,4.044634414,7.773541283,1.069565217,0.973381295,0.067121747,15.29751457,0.001481481
0.979545455,9.08457176,4.167127402,6.658208583,0.979545455,0.872469636,0.061220881,15.00258593,0.009259259
0.721411192,-41.1694662,-23.12431382,-37.51084896,0.721411192,0.726715686,-0.221829009,12.42795919,-0.005
0.995583039,1.167183543,0.702952225,1.047833893,0.995583039,0.999290655,0.004872213,12.97641043,0.17677643
0.926210607,4.053019026,2.169162022,4.727379595,0.926210607,2.09019948,0.024937659,12.83396935,0.031627907
1.421358629,5.608387651,5.098215632,5.483135625,1.421358629,2.634713557,0.016305241,14.30993521,-0.083627797
1.141280353,-5.261578618,-14.03139874,-1.804237477,1.141280353,2.888268156,-0.023321486,12.51491539,0.036832413
0.982978723,2.031389288,1.853676849,2.74167866,0.982978723,0.86516854,0.017844173,12.89931174,0
1.174672489,8.600519021,4.343198565,8.657549387,1.174672489,1.076,0.068708292,13.50380529,0.116965078
0.983969044,10.04453572,4.639832386,10.73068062,0.983969044,1.166066164,0.028082052,15.04846113,-0.188056273
1.120178042,0.20090225,0.100171373,1.646177187,1.120178042,1.098448109,0.002670866,13.00930872,-0.1496844
1.451263538,8.246191819,3.011724282,5.840806534,1.451263538,1.934020619,0.028091543,13.23123515,0.018578816
1.122222222,6.708296584,2.552469817,7.79680018,1.122222222,0.948728022,0.060226484,13.19977937,-0.067388688
inf,11.69381537,5.767212381,11.77483844,inf,inf,44.18922408,11.41409,-0.112654656
1.014492754,0.798268853,0.522279913,1.69364262,1.014492754,0.99796334,0.014419282,12.31321323,-0.028225806
0.940145103,3.911192217,3.129730366,6.035561994,0.940145103,0.874578178,0.008952501,11.03922191,0.231847134
1.106924644,-4.358750646,-1.7919393,-2.962285103,1.106924644,1.171336207,-0.011068391,14.31574524,-0.065753425
0.848643006,4.99086981,3.157693292,4.15010721,0.848643006,0.75,0.015954977,11.08275774,-0.064676617
1.041860465,0.11912713,0.081914151,0.412418817,1.041860465,1.266968326,0.00159197,12.85897885,-0.163153071
1.212678937,4.056062438,3.548249464,4.33619292,1.212678937,1.144787644,0.040609465,13.18207437,-0.134408602
1.275510204,6.074287803,2.525692039,5.355994263,1.275510204,1.564673157,0.077256508,14.06642491,0.14950761
0.863226549,10.45461866,4.820241633,11.50275999,0.863226549,0.870743034,0.024353953,14.57877833,-0.153829369
1.076237822,1.545406242,1.347719637,2.102808231,1.076237822,1.04292719,0.00939823,14.62525872,0.015366773
1.17816813,1.422963612,1.038058711,2.70931571,1.17816813,1.353025937,0.008308514,13.54450395,-0.108602151
0.850230415,7.695750487,4.699987604,13.96364214,0.850230415,1.746975276,0.003674873,13.92056671,-0.166522367
0.871380846,5.03754865,4.085968438,6.03150408,0.871380846,0.75530888,0.014647932,14.37669046,-0.052096569
1.054451167,-12.45420643,-4.138043513,-4.634497674,1.054451167,0.769716088,-0.020769063,14.81033668,0.191093117
1.012891344,1.398200328,1.012169278,1.583357283,1.012891344,1.004260499,0.015348313,13.18753706,-0.044578313
0.874683545,2.894627164,0.925941769,15.55258678,0.874683545,0.666024097,0.040015367,14.61182325,0.014054814
1.735454998,5.942236978,4.186390774,5.750989376,1.735454998,2.52806954,0.015695375,13.37558959,0.072268381
0.937537538,3.050172195,2.067117017,3.016387832,0.937537538,1.426873857,0.020083451,13.70682072,-0.013282732
1.141614907,11.14467484,3.475158699,19.00832547,1.141614907,1.185806452,0.226568823,13.2566396,-0.224530168
1.125966753,10.12683496,9.853168583,25.07749473,1.125966753,inf,0.007684956,12.55669287,-0.120051715
0.955801105,1.942019137,0.571164715,2.274972223,0.955801105,1.061348044,0.013311384,12.71222216,-0.011538462
1.063756462,4.490442385,4.25833104,5.006762368,1.063756462,0.789092458,0.024123887,11.26169103,-0.031233457
1.259478673,-1.346811078,-1.245201537,-1.84311209,1.259478673,1.488795518,-0.004141483,11.9640801,0.001962709
1.119148936,1.812049271,0.843792868,2.352751742,1.119148936,1.252380952,0.021608473,12.59162762,-0.135146271
0.979372937,-1.995985817,-1.528595359,-3.628914178,0.979372937,0.959579627,-0.033267788,12.3880148,-0.048599671
1.223728814,4.593550389,4.215769233,7.737542184,1.223728814,1.020254357,0.017733709,11.66962147,-0.182293268
0.988824101,2.921832134,2.366447074,3.001100852,0.988824101,1.073312236,0.007828268,11.04777559,-0.086934799
1.065697674,7.054319657,4.259731478,6.974791345,1.065697674,1.140634723,0.028643121,13.3679387,-0.19525066
1.019328586,3.834672494,3.144439088,4.37130198,1.019328586,0.998007966,0.033833387,12.83956558,0.007021063
0.934375,1.431634804,0.489504452,2.418074812,0.934375,0.928571429,0.025884003,12.89757207,-0.023026316
0.896919431,4.789242253,3.359051896,5.228204724,0.896919431,1.041265475,0.022253477,12.83091745,0.109067017
1.336829837,1.201696833,0.72832086,0.763386507,1.336829837,1.631578947,0.003048832,12.80490215,0.287906137
1.067114094,9.908938195,3.460469483,33.65413371,1.067114094,1.108013937,0.032169813,12.52359863,-0.088607595
1.022727273,3.816234156,1.503480244,3.452623839,1.022727273,0.976138829,0.031477015,14.4837766,0.065830721
1.069518717,1.300587521,0.607293475,3.256106716,1.069518717,1.30151844,0.037201504,12.04030639,0.334513274
0.956962025,2.088145376,0.75669518,3.133878474,0.956962025,0.979274611,0.033652794,13.01418517,0.089238845
1.155857385,1.277000034,0.600087047,1.654871127,1.155857385,1.722236276,0.004758331,16.47941466,-0.157586316
1.086956522,3.660492824,1.553472871,6.150263056,1.086956522,1.122154537,0.039153748,14.10049997,0.131578947
0.972718721,5.367585286,2.544519712,12.85731731,0.972718721,0.688874084,0.023158348,14.34681253,-0.136342266
1.36511456,3.428562137,2.067081361,3.068821564,1.36511456,1.657245402,0.006050658,12.98263639,-0.144650499
0.933936652,4.204308965,1.621466945,3.889761299,0.933936652,0.865771812,0.032104621,13.69508735,-0.11875
1.051792829,1.209293523,0.737423969,1.785836827,1.051792829,1.367875648,0.017022161,12.97087867,-0.142011834
0.786778399,0.016538561,0.004063169,1.932493295,0.786778399,0.780854375,0.012175678,14.1361655,-0.017985612
1.176086957,9.259718629,7.715803501,9.795140036,1.176086957,2.300244693,0.007571975,14.68667089,-0.167322268
1.042424242,2.307713259,1.43051379,1.939114557,1.042424242,0.932249322,0.018677555,12.10774732,-0.027290448
1.068804665,0.861429363,0.618569984,2.363475894,1.068804665,0.922496225,0.020419444,12.0909776,-0.07504169
0.992366412,-5.778533184,-1.959862417,-0.173585876,0.992366412,0.996168582,-0.001220403,11.67280185,-0.069498069
0.982384824,9.830826551,4.01560638,19.57228822,0.982384824,0.745884774,0.062037305,14.28545764,-0.072972973
1.26,1.221511453,0.769198433,1.688281682,1.26,1.334745763,0.018191267,12.55262955,-0.127090301
0.834862385,8.482292137,7.696072378,10.01981339,0.834862385,0.737262972,0.009466008,15.22816515,-0.253411203
1.031624194,1.493727497,0.659239193,2.22481776,1.031624194,0.971940989,0.033479263,12.52108258,0.005882353
1.204684069,14.37296339,6.748103917,15.3963359,1.204684069,1.772433597,0.040842841,14.19844781,0.044301379
1.087467363,2.764934524,1.075273455,3.077895241,1.087467363,0.982311321,0.023398352,11.76273785,0.108536585
1.019310345,2.399295125,1.047214959,2.221323261,1.019310345,0.980106101,0.020722524,13.12594611,0.017980636
1.126459144,4.406305101,1.656332034,3.036414708,1.126459144,1.010471204,0.02763034,16.15942951,0.442567568
1.158273381,1.356705689,0.394871242,3.131552216,1.158273381,1.025477707,0.014159708,12.30382789,0.100628931
0.955277281,-97.39058083,-2.761810111,-1.761413575,0.955277281,0.881188119,-0.004216555,11.77808087,-0.179337232
1.346390533,5.269381616,4.046127003,5.529550081,1.346390533,1.416106523,0.004486843,14.10758923,-0.031197227
1.087268994,2.804259194,2.736019861,2.536022885,1.087268994,0.96668188,0.009826428,11.08515126,-0.078635718
0.911424904,-2.321736653,-1.408360551,-3.823003264,0.911424904,0.787576262,-0.0154677,13.26606151,0.002772003
1.117117117,-189.776612,-1.018497179,-0.564393639,1.117117117,1.301349325,-0.003298301,12.15981926,-0.155234657
1.226993865,4.91812773,2.985728959,7.419354926,1.226993865,1.263157895,0.058538812,13.3915615,-0.157575758
1.002713704,13.23108181,7.463802196,12.27258542,1.002713704,1.373605948,0.088045385,13.74193002,-0.180952381
1.13,8.017837441,2.985431194,5.718889435,1.13,1.209850107,0.041309322,13.2440461,0.649305556
0.962295082,5.450122018,1.619807459,10.00981371,0.962295082,1.754857997,0.056215217,13.34710755,0.2023701
0.874598071,5.442763749,5.062309508,9.744559369,0.874598071,inf,0.002752129,11.62047174,0.071124222
1.146520147,4.988212319,2.636398934,5.238964872,1.146520147,1.312958779,0.047553609,13.64094913,-0.011824324
1.046413502,-100.5997854,2.497087174,21.9489899,1.046413502,2.101694915,0.105032442,12.48991341,-0.266272189
1.082251082,1.678591817,1.18245916,1.55348949,1.082251082,1.213592233,0.006326855,12.75383127,-0.095238095
1.149159664,4.172592381,3.658252831,5.076278978,1.149159664,1.122626989,0.034505839,12.39738632,-0.072470374
1.011627907,0.675815916,0.283793486,1.035428981,1.011627907,1.054545454,0.018190815,12.05379626,-0.07133059
1.110651499,0.194214777,0.108417095,0.347674908,1.110651499,1.158576052,0.001372501,13.43780694,-0.038204394
0.770642202,1.005725363,0.766252797,1.471135268,0.770642202,0.797558494,0.002096837,12.8457648,-0.116375727
1.167420814,7.628262892,5.104726548,13.60158919,1.167420814,1.139072849,0.128576841,12.4237876,0.118164063
0.97891232,4.113925625,2.283163533,2.463084611,0.97891232,1.053134329,0.020521609,13.43600087,-0.038073908
1.063205418,3.560197528,1.388085358,4.450070432,1.063205418,1.116113744,0.016433856,12.83796115,-0.01308615
1.157487091,6.128976611,4.146132108,7.145626587,1.157487091,1.283396947,0.046921426,12.30654456,0.21969697
1.086892489,4.365048477,1.517763205,3.74691349,1.086892489,1.242530799,0.03850346,13.32598927,-0.045454545
1.075091575,3.952591852,1.085356949,4.089069601,1.075091575,0.99829932,0.074994797,13.81160482,-0.003401361
1.161746988,11.20542917,7.297425778,-20.0181581,1.161746988,1.123725357,0.010810221,14.96187761,-0.010155218
0.849480969,-0.956610237,-0.874582951,-1.411996772,0.849480969,1.128735632,-0.00635878,12.16818787,-0.024193548
1.339147287,9.729239882,5.142867874,10.51104106,1.339147287,1.187285224,0.108108026,14.70855823,0.182101167
0.920547945,5.779751181,5.541419739,10.25750305,0.920547945,1.112582782,0.015636115,12.95558427,-0.091176471
1.11622276,5.888768396,4.714199587,7.338860037,1.11622276,1.174522293,0.03843632,11.88899928,0.126696833
1.434828102,14.07086212,9.325421478,17.42125664,1.434828102,3.368070176,0.017668574,15.13317012,0.195967023
0.849315068,1.219380455,0.409004842,-3.7629704,0.849315068,0.903887689,-0.002907061,12.74109124,0.044964029
1.083832335,0.670359654,0.590759437,0.755677207,1.083832335,1.332515337,0.001740696,13.54237453,-0.211591536
1.803891051,12.66520755,6.363464551,13.79680288,1.803891051,2.450317125,0.034008353,15.32646242,-0.317009182
0.863825983,3.238677749,2.91053845,3.473175594,0.863825983,2.14979607,0.009981088,11.64272968,-0.12722927
0.986254296,-3.509658072,-0.845713315,-0.263622331,0.986254296,0.966329966,-0.00295606,13.14181217,-0.023972603
1.00660793,6.233923642,3.247808034,8.151599552,1.00660793,0.757123923,0.055294504,13.10723106,0.031743519
inf,5.44520954,2.97920529,4.966621499,inf,inf,0.407350475,12.269478,-0.060777385
1.00385424,-2.760818268,-2.638085678,-3.184590343,1.00385424,1.07424072,-0.006884806,12.27972724,-0.027326185
0.952631579,5.13528063,4.459252618,32.51124867,0.952631579,1.265734266,0.00565327,12.57462339,0.052631579
1.036849288,0.076321625,0.029019991,0.436623411,1.036849288,0.860517799,0.001827999,15.39937395,-0.020635205
1.025974026,-1.713156789,-0.934456542,-1.00414124,1.025974026,0.926298157,-0.016281573,11.87961291,-0.023381295
1.111376673,11.7033887,9.086339427,14.45183004,1.111376673,0.931117341,0.015951351,11.50749459,-0.162197802
1.158070175,13.70837609,4.835545266,-45.39238386,1.158070175,0.983975553,0.01883093,14.38877513,0.116908287
1.010351967,0.802619235,0.599705446,1.428286272,1.010351967,0.709948089,0.007463787,12.52932586,0.216768916
1.030444965,4.772741531,3.091318025,4.139559183,1.030444965,1.034077556,0.036387832,12.75358558,0.140749149
1.041213064,5.871995405,0.407748338,1.844420351,1.041213064,0.815965874,0.039672774,15.72510956,0.028945555
0.889370933,6.787668816,2.91683434,12.73974447,0.889370933,inf,0.013901532,12.49312952,-0.135826297
1.043202208,6.989505533,4.100591977,-283.0296955,1.043202208,1.170422037,0.006243688,14.47886686,-0.11264955
0.936716792,5.841587707,4.681536875,8.101187473,0.936716792,1.693091733,0.014069455,13.61342246,-0.098230162
0.977832512,4.229033607,2.878333247,4.271948931,0.977832512,1.06291834,0.026933646,12.41185935,-0.035
1.149746193,6.647353786,0.70270351,6.140634363,1.149746193,1.059897051,0.08846368,14.01178651,-0.053763441
0.98053528,-14.04146709,-1.402062765,-5.591377176,0.98053528,0.941588785,-0.019032494,12.59653123,-0.037313433
0.855904335,8.246015065,8.242042982,11.20996325,0.855904335,0.953379953,0.024788982,11.22251802,-0.042434783
0.945873883,9.378956562,4.19549065,11.06134263,0.945873883,0.7390625,0.022549567,13.52168557,-0.132937687
1.068931069,9.370676508,5.869660339,14.0017672,1.068931069,1.457765668,0.051214903,14.74716328,-0.136585366
0.959873284,5.097722751,3.761930974,10.03401199,0.959873284,0.801587302,0.033210238,11.18604176,-0.026086957
0.950757576,3.945715029,1.642442178,2.948088596,0.950757576,0.908323281,0.014621322,12.0299535,-0.045931759
1.055900621,0.769107528,0.22528782,7.021973121,1.055900621,0.88772846,-0.080680163,12.60266467,-0.038123167
0.960720131,-2.932641995,-1.769381135,-1.271039704,0.960720131,0.914116639,-0.004097769,13.52337056,-0.001699235
1.016853933,4.481479611,1.691029034,6.143737404,1.016853933,0.983695652,0.052890187,13.12212128,-0.019073569
1.04293381,1.520477059,0.665511917,1.788604668,1.04293381,1.340229885,0.019800271,14.03985131,0.210702341
0.990143369,6.434558294,2.009977728,7.290115041,0.990143369,0.890985325,0.071120824,13.98124494,0.005342832
inf,22.49067734,21.17331864,29.20704772,inf,inf,-0.634128569,12.74504487,-0.264295676
0.920858896,2.894656342,4.186779828,2.759932259,0.920858896,0.787926509,0.008203584,14.29163908,-0.094915254
1.064102564,-0.488067,-0.193313446,1.879838092,1.064102564,0.849104859,-0.100252191,12.61166427,-0.018237082
1.464655172,5.132084492,4.247230921,4.983025166,1.464655172,1.807446809,0.020384941,13.52645684,-0.255224826
0.899603699,-10.80881337,-2.422673521,-2.699223422,0.899603699,0.796491228,-0.006673673,12.21229882,-0.008510638
0.894930876,2.881693913,1.518201559,2.271173998,0.894930876,1.360896987,0.00710453,13.31187123,-0.106217617
1.138121547,3.707396432,2.502981064,6.224075663,1.138121547,0.834683955,0.109809289,13.99784218,-0.033138402
1.100671141,6.406281948,1.436296348,5.714607163,1.100671141,1.051282051,0.008998772,11.97061871,-0.086419753
1.169596691,3.489051778,2.383380977,3.598263298,1.169596691,1.183054393,0.012696014,12.99802824,-0.156648452
1.065357143,14.72839434,12.21724774,16.43592303,1.065357143,1.039863622,0.054395623,13.66596098,0.075465313
0.974137931,0.321872114,0.05048777,0.863290484,0.974137931,0.900398406,0.013310386,13.12817203,0.013100437
1.110640102,10.68674834,6.98485319,16.46394896,1.110640102,1.789006487,0.022673053,15.04623364,0.133664733
1.037528604,1.141932351,0.62421449,1.62794508,1.037528604,1.069339623,0.014846659,12.37431724,-0.036665212
0.797002725,8.715009043,7.000724784,9.496161952,0.797002725,0.688235322,0.012142747,14.12014892,0.007588533
1.019367992,2.059870568,1.920045552,2.374668806,1.019367992,0.985221675,0.014963675,12.21965854,0.001001001
1.358782201,7.077068629,2.866071739,8.511418847,1.358782201,1.31445401,0.059613685,13.97290466,-0.137897469
0.962343096,1.648196197,1.280675135,1.646476212,0.962343096,1.094716802,0.005968923,12.19339262,0.03422619
1.05400982,1.41181784,0.996102489,1.193076726,1.05400982,1.06446281,0.010696303,12.73473437,-0.023291925
1.04679803,6.195308662,1.26621883,46.06031567,1.04679803,0.833169967,0.132588346,13.95546155,-0.078341014
1.014641288,10.37200904,4.276682762,11.56210851,1.014641288,0.966662018,0.088241829,13.71337993,0.059914408
0.826519337,5.600134125,3.816076038,5.383214422,0.826519337,0.656140351,0.020628746,13.47155179,-0.07651715
1.056542811,5.188231974,3.354970521,7.837287656,1.056542811,0.949201742,0.081450077,13.4809364,-0.100151745
0.877488515,2.915893085,0.833944544,1.876272633,0.877488515,0.8953125,0.016660092,12.50405607,0.246428571
1.084151473,4.814915849,3.627602267,6.862580902,1.084151473,1.002393979,0.013593917,11.27733048,0.393506494
0.999250375,4.029186336,2.585826655,3.85153944,0.999250375,1.006417516,0.025235669,11.49932309,-0.070822575
0.99306091,0.239123827,0.183236919,0.144156262,0.99306091,1.271219897,0.00057064,11.98963238,0.009063444
1.045248869,4.291889757,3.185226927,4.651934623,1.045248869,1.370222863,0.014961104,14.12657292,-0.138542351
1.122300058,5.511922682,4.135478421,6.545023436,1.122300058,1.230793854,0.023790135,13.26782729,-0.131850675
0.844580777,15.69123726,7.154004838,15.77160224,0.844580777,0.814366183,0.007917835,15.79561421,0.139220366
1.026859504,1.885667965,0.690559899,2.163725776,1.026859504,0.992015968,0.019192471,12.59562038,0.5
1.112334802,6.469434939,5.402198843,7.34782578,1.112334802,1.208133972,0.048980189,12.93046938,-0.075581395
1.007653061,2.891047919,1.920240548,3.573665473,1.007653061,0.904925545,0.08166666,14.80781935,-0.01875
0.938526316,-1.155584499,-0.997831792,-3.291283622,0.938526316,1.032243126,-0.002006127,13.5441717,-0.046755887
0.891367604,-3.264073478,-1.056429647,-1.738975515,0.891367604,1.420401855,-0.003383465,12.8203812,-0.013318535
0.946646341,5.784392573,3.801393713,5.955918043,0.946646341,0.907307693,0.023362903,12.99949159,-0.054699947
0.984096692,-1.209453188,-0.979792006,-0.878251841,0.984096692,0.92248062,-0.003276445,12.21304484,-0.040697674
0.930555556,5.720964065,5.594010967,7.30919611,0.930555556,inf,0.027294308,11.5827015,-0.028046744
0.986584107,10.99577347,4.429016056,-333.2417514,0.986584107,0.774686462,0.017477811,14.29180387,-0.032160424
1.117482517,4.449632836,2.468813398,310.4756258,1.117482517,1.131728046,0.035217499,12.17921016,-0.051020408
1.056,20.88673152,1.086523662,30.25760421,1.056,0.956521739,0.084182222,13.71311747,-0.057034221
1.044568245,4.84028614,2.855381782,4.037189402,1.044568245,0.91877986,0.126931719,14.18680012,-0.00132626
1.136801541,39.96305706,28.06444022,52.51580571,1.136801541,0.844828409,0.02180629,16.60776647,-0.112779018
1.070756811,5.11215208,2.046693776,13.01135512,1.070756811,1.094537209,0.037999209,14.9938714,-0.085271318
1.105566219,6.048012657,4.538678273,7.158093279,1.105566219,0.888203548,0.105413509,13.21924425,-0.07502061
